	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131002135816	1000	1000	W	N	N	M	697891	7	10115804	Y	46597	He didn't multiply	0		20130815130836	1244	0		20130815130839	1448	0											
1	AI-XC	20131002135816	1000	1000	W	N	N	M	697906	7	10115805	Y	46597	h is not less than 6	1		20130815130838	1244	1		20130815130846	1448	1											
2	AI-XC	20131002135816	1000	1000	H	N	Y	M	697909	7	10115806	Y	46597	h<6	0		20130815130831	1244	0		20130815130846	1364	1		20130827110841	1582	0							
3	AI-XC	20131002135816	1000	1000	H	Y	Y	F	697910	7	10115807	Y	46597	idk how2 to do this srry	N		20130815130826	1244		N	20130815130842	1364		N					20130816110842	1244		N		
4	AI-XC	20131002135816	1000	1000	W	N	N	M	697928	7	10115808	Y	46597	6676747648	0		20130815130822	1244	0		20130815130837	1364		U	20130827110843	1582		U	20130816110833	1364	0			
5	AI-XC	20131002135816	1000	1000	H	N	Y	F	697937	7	10115809	Y	46597	he divided 3h and 18h	0		20130815130818	1244	0		20130815130833	1364	0											
6	AI-XC	20131002135816	1000	1000	NR	N	N	F	697938	7	10115810	Y	46597	H is not less than 6. Obiously, H is 3.	0		20130815130815	1244	0		20130815130830	1364	0											
7	AI-XC	20131002135816	1000	1000	W	N	N	F	697949	7	10115811	Y	46597	Mason needs the temperature to fall below 32 degrees f, he set up his equation to be at 32 degressf	0		20130815130812	1244	0		20130815130823	1364	0											
8	AI-XC	20131002135816	1000	1000	NR			F	697951	7	10115812	Y	46597	masons error was the 32-50	0		20130815130807	1244	0		20130815130818	1364	0											
9	AI-XC	20131002135816	1000	1000	NR			M	697970	7	10115813	Y	46597	xxed	0		20130815130859	1448	0		20130815130804	1244	0											
10	AI-XC	20131002135816	1000	1000	B	N	N	M	697978	7	10115814	Y	46597	(50-3h)-50<32-50	0		20130815130857	1448	0		20130815130803	1244	0											
11	AI-XC	20131002135816	1000	1000	NR	N	N	M	697987	7	10115815	Y	46597	he has the hours wrong it he didnt give it enough time to drop......	0		20130815130855	1448	0		20130815130801	1244	0											
12	AI-XC	20131002135816	1000	1000	H	Y	Y	M	698008	7	10115816	Y	46597	...	U		20130815130816	1364		N	20130815130820	1244	0		20130827110837	1582		U	20130816110839	1364		U		
13	AI-XC	20131002135816	1000	1000	NR			M	698084	7	10115817	Y	46597	he used -18	0		20130815130851	1448	0		20130815130806	1244	0											
14	AI-XC	20131002135816	1000	1000	NR			M	698089	7	10115818	Y	46597	Ford i re a x  p i     a l      i  y      r	0		20130815130857	1244	0		20130815130837	1448	0											
15	AI-XC	20131002135816	1000	1000	NR			F	698092	7	10115819	Y	46597	He didn't make the write variable for bullet 3.	0		20130815130844	1244	0		20130815130850	1364	0											
16	AI-XC	20131002135816	1000	1000	NR			F	698095	7	10115820	Y	46597	im not quite sure	N		20130815130841	1244		N	20130815130849	1448	0		20130827110832	1582		N	20130816110845	1244		N		
17	AI-XC	20131002135816	1000	1000	NR			M	698099	7	10115821	Y	46597	he should of just took 50 minues 3 then and eaquall it out tell he gets to 32 degres	0		20130815130834	1244	0		20130815130845	1364	0											
18	AI-XC	20131002135816	1000	1000	NR			M	698100	7	10115822	Y	46597	he used this symbol<	1		20130815130832	1244	1		20130815130843	1448	1											
19	AI-XC	20131002135816	1000	1000	NR			F	698108	7	10115823	Y	46597	he put < instead of this >.	1		20130815130829	1244	1		20130815130840	1364	1											
20	AI-XC	20131002135816	1000	1000	NR			M	698109	7	10115824	Y	46597	he for got F	0		20130815130825	1244	0		20130815130833	1364	0											
21	AI-XC	20131002135816	1000	1000	W	N	N	M	698112	7	10115825	Y	46597	he forgot to check every hour?	0		20130815130824	1244	0		20130815130846	1448	0											
22	AI-XC	20131002135816	1000	1000	NR			F	698114	7	10115826	Y	46597	he did the equation wrong	0		20130815130822	1244	0		20130815130847	1364	0											
23	AI-XC	20131002135816	1000	1000	A	N	Y	M	698185	7	10115827	Y	46597	he forgot that it takes 3 hours when the temperture drops	0		20130815130820	1244	0		20130815130823	1364	0											
24	AI-XC	20131002135816	1000	1000	W	N	N	M	698203	7	10115828	Y	46597	r	U		20130815130819	1244	0		20130815130826	1457		U	20130827110828	1582		U	20130816110852	1457		U		
25	AI-XC	20131002135816	1000	1000	W	Y	N	M	698204	7	10115829	Y	46597	He should of subtract 50oF-3 and that is how he will get his answer.	0		20130815130817	1244	0		20130815130828	1364	0											
26	AI-XC	20131002135816	1000	1000	W			F	698210	7	10115830	Y	46597	IDK.	N		20130815130814	1244		N	20130815130819	1364		N					20130816110859	1244		N		
27	AI-XC	20131002135816	1000	1000	B	N	N	F	699182	7	10115831	Y	46597	The error Mason made was	0		20130815130811	1244	0		20130815130831	1448	0											
28	AI-XC	20131002135816	1000	1000	W	N	N	F	699311	7	10115832	Y	46597	MASON MADE A ERROR?	0		20130815130810	1244	0		20130815130834	1448	0											
29	AI-XC	20131002135816	1000	1000	W	N	N	F	699404	7	10115833	Y	46597	I do not know, sorry	N		20130815130808	1244		N	20130815130826	1364		N					20130816110806	1244		N		
30	AI-XC	20131002135816	1000	1000	NR			F	700132	7	10115834	Y	46597	Didn't out the equal sign right	0		20130815130805	1244	0		20130815130836	1364	0											
31	AI-XC	20131002135816	1000	1000	W	Y		F	700363	7	10115835	Y	46597	he added rong..	0		20130815130803	1244	0		20130815130821	1364	0											
32	AI-XC	20131002135816	1000	1000	H	N	N	F	700654	7	10115836	Y	46597	Mason made the mistake were he knew that it was dropping by 3 degress F each hour,instead of doing the whole mth equation he coudlve tracked each hour and just keep taking the temperature until it got to 32 degrees F, then he wouldve couldnt the hours it took and had his answer for his rate.	0		20130815130805	1364	0		20130815130822	1457	0											
33	AI-XC	20131002135816	1000	1000	W	N	N	F	700775	7	10115837	Y	46597	When you multiply or divide, you switch the sign. Mason didn't switch the sign.	1		20130815130847	1244	1		20130815130814	1364	1											
