	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131119122102	500	500	H	N	N	M	362764	11	10617167	Y	49151	i don't know																				
1	AI-XC	20131119122102	500	500	W	N	N	F	363070	11	10617168	Y	49151	"This sentence relates to the authors opinion about light pollution in the sense that even though our population is very large, we use too much light. The author clearly agrees with this when she says ""We've grown so used to this pervasive orange haze that the original glory of an unlit night-dark enough for the planet Venus to throw shadows on Earth-is wholly beyond our experience, beyond memory almost."""																				
2	AI-XC	20131119122102	500	500	B	N	N	F	363293	11	10617169	Y	49151	"This sentence realtes to the authors opinion about light pollution because ""Light pollution is largely the result of bad lughting design which allows artificial light to shine outaward into the sky, where its not wanted, instead of focusing it downward, where it is"" Explain how he feels about light pollution."																				
3	AI-XC	20131119122102	500	500	W	N	N	M	364302	11	10617170	Y	49151	Yes.																				
4	AI-XC	20131119122102	500	500	NR			F	364319	11	10617171	Y	49151	The sentence relates to the author's opinon about light pollution																				
5	AI-XC	20131119122102	500	500	NR			F	364418	11	10617172	Y	49151	This relates to the author's opinion because the author doesn't think we should waste light.																				
6	AI-XC	20131119122102	500	500	H	N	N	M	364832	11	10617173	Y	49151	This realtes to the author's opinion about light pollution because it talks about how we have so muich light that we act like if it a part of the world. For the past century or so, we've been performing expeiments on shortening the night and extending the day.																				
7	AI-XC	20131119122102	500	500	H	N	N	M	364843	11	10617174	Y	49151	hi																				
8	AI-XC	20131119122102	500	500	H	N	Y	M	364945	11	10617175	Y	49151	it realtes to his opinion beacause he wants to conserve eneregy																				
9	AI-XC	20131119122102	500	500	NR			M	367372	11	10617176	Y	49151	i think the author really hates that we're using soo much light and that it's unnecessary.																				
10	AI-XC	20131119122102	500	500	B	N	N	M	367956	11	10617177	Y	49151	Light pollution is  most needed in our country because we are a busy country.																				
11	AI-XC	20131119122102	500	500	B			F	368323	11	10617178	Y	49151	This sentence relates to the author's opinion because it's saying how we use light more than anything and its polluting the earth.																				
12	AI-XC	20131119122102	500	500	W		N	F	368599	11	10617179	Y	49151	This sentance relates to the authors opinion about the text because it shows how he feels that humans disregard the well-being of the planet and only focus on their own needs. In the first paragraph the author writes how we have engineered the night to recieve us by filing it with artificial life.																				
13	AI-XC	20131119122102	500	500	W		N	F	368600	11	10617180	Y	49151	this sentance shows the authors opinion on light pollution by stating in the sentance that we are wrong if she felt differently she would agree with people and not against them.																				
14	AI-XC	20131119122102	500	500	NR			F	369154	11	10617181	Y	49151	They keep lights on in the night. No matter how much light pollution they put out.																				
15	AI-XC	20131119122102	500	500	NR			M	371645	11	10617182	Y	49151	It shows that the author does not like light pollution.																				
16	AI-XC	20131119122102	500	500	NR	N		F	373474	11	10617183	Y	49151	"The author believes the people are wasting light as a resource, which affects us greatly. The people have been ""filling it with light"" (1). The people are accustomed to the daylight, which affects the biological clocks of human beings."																				
17	AI-XC	20131119122102	500	500	W	N	N	F	373510	11	10617184	Y	49151	Saying that we use light enough to be unoccupied but we are the complete opposite and we use so much light we are ruining nature and ourselves.																				
18	AI-XC	20131119122102	500	500	W	Y	N	M	373620	11	10617185	Y	49151	light pollution is bad and people are over using light like we really need that much light, when we really don't																				
19	AI-XC	20131119122102	500	500	NR			F	374430	11	10617186	Y	49151	because the author is describing the damage of light and lighting up the night is not good.																				
20	AI-XC	20131119122102	500	500	NR			F	376411	11	10617187	Y	49151	"It is trying to say that we use more light then we did back in the day. ""In most cities the sky looks as though it had been emptied of stars, leaving behins a vacant haze that mirrors our fear of the dark."""																				
21	AI-XC	20131119122102	500	500	H	N	N	M	376945	11	10617188	Y	49151	"One detail helps explain the qoute and is "" now most of humanity lives under intersecting domes of reflected, refracted light , of scattering rays from overlit cities, and suburbs, from light-flooded highways and factories""."																				
22	AI-XC	20131119122102	500	500	H	N	N	F	376949	11	10617189	Y	49151	"The authors opinion about the light pollution is that we don't care what  we are doing to our world. like the author said, ""For most of human history, the phrase 'light pollution' would have made no sense."", now our world doesn't see what we are really doing."																				
