	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131119122054	1000	1000	A	N	N	F	361251	8	10585171	Y	46203	But on the other hand, it would be another responsibility that I would have.																				
1	AI-XC	20131119122054	1000	1000	NR			M	361571	8	10585178	Y	46203	Next, I'm going to have to budget my time.																				
2	AI-XC	20131119122054	1000	1000	H			M	361887	8	10585216	Y	46203	and																				
3	AI-XC	20131119122054	1000	1000	NR			M	362027	8	10585244	Y	46203	My schedule may be come a problem as the year progresses.																				
4	AI-XC	20131119122054	1000	1000	NR			F	362034	8	10585250	Y	46203	Howerver, it might be a bad i dea to run because i have so many other activities.																				
5	AI-XC	20131119122054	1000	1000	W	N	N	M	362131	8	10585257	Y	46203	I want to run for class president. But i have to pass all my classes. Iam haveing a hard time in Biology.																				
6	AI-XC	20131119122054	1000	1000	A	N	N	F	362176	8	10585284	Y	46203	Before deciding whether to run for vice presidesnt. I must think of the pros and cons. My best friend is running for proesident, so it would be fun and we would spend a lot of time together in the coming year, but I am working at Brick Ice Cream on Saturdays; I have swim practice every day at 6 a.m. T also heard that colleges are impresseds with students who have participated in student government, but I am not really interested in politics and political organization.																				
7	AI-XC	20131119122054	1000	1000	A	N	N	F	362199	8	10585288	Y	46203	But I have to much work to do in one day.																				
8	AI-XC	20131119122054	1000	1000	W	N	N	F	362304	8	10585293	Y	46203	I have a lot to think about before I fully decide weather I want t odo this or not.																				
9	AI-XC	20131119122054	1000	1000	NR			F	362431	8	10585300	Y	46203	i dont know																				
10	AI-XC	20131119122054	1000	1000	H	N	N	F	362688	8	10585341	Y	46203	running for classof president is a hard task and it also takes up alot of your time so if you have a tight scechual then you shouldnt be running for class president,it wouldn't fit in and you should give the chance to someone who actually has the time to do all the tasks.																				
11	AI-XC	20131119122054	1000	1000	W	N	N	F	363201	8	10585344	Y	46203	So, there is a good thing about running for office, but with every good comes a bad. Being able to spend more time with my best friend will please me; but I have my future to think about. I want to get into college and hopefully land a successful job and just spending time on the student government just to be with my best friend is not goung to help me get there. i think it wold be best-for me- if I put my education and job before friendships. I will have timefor those later.																				
12	AI-XC	20131119122054	1000	1000	W	N	N	F	363203	8	10585347	Y	46203	Even though there are many positive things about running for class vice president, there are also some negative points too.																				
13	AI-XC	20131119122054	1000	1000	H		Y	F	363387	8	10585351	Y	46203	they should put commas in when typing a diffrent storie.																				
14	AI-XC	20131119122054	1000	1000	NR			M	363645	8	10585360	Y	46203	Also i have work sheduales too.																				
15	AI-XC	20131119122054	1000	1000	NR	N	N	M	363698	8	10585422	Y	46203	On the other hand I have to consider that I have many things on my schedule right now.																				
16	AI-XC	20131119122054	1000	1000	W	N	N	F	363703	8	10585425	Y	46203	i have other jobs as well.																				
17	AI-XC	20131119122054	1000	1000	H		Y	M	363768	8	10585429	Y	46203	I am runing for vice president and my school but i have to go to biology at 6:00a.m. Biology is a hard class i have study ever night if I want to pass my class.																				
18	AI-XC	20131119122054	1000	1000	W	N	N	F	363890	8	10585437	Y	46203	These are the things that may make it the wrong decision to run for vice president, as I may not have time for my responsibilities.																				
19	AI-XC	20131119122054	1000	1000	NR			M	364459	8	10585468	Y	46203	Before running for vice president for the class I have a lot of things I need to take care of.																				
20	AI-XC	20131119122054	1000	1000	I	N	Y	F	364659	8	10585474	Y	46203	Although it would be fun to participate in this I have many other tasks that require alot of time for example,																				
21	AI-XC	20131119122054	1000	1000	NR			M	364729	8	10585506	Y	46203	But there are some bad sides to it.																				
22	AI-XC	20131119122054	1000	1000	W	N	N	M	365021	8	10585511	Y	46203	But there is one little problem about running for vice president of my class.																				
23	AI-XC	20131119122054	1000	1000	NR			F	365139	8	10585517	Y	46203	Paragraph one decribes that the girls friend is running for the prisedent and the second paragraph is talking about that biology is a tough class and the girl needs to study.																				
24	AI-XC	20131119122054	1000	1000	W	N	N	F	365238	8	10585553	Y	46203	Although, I don't know if I would have enough time in the day to run for Vice President.																				
