	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131118131242	1500	1500	NR			M	392075	5	10472403	Y	56196	<p>if you are going to go in the sercic you need a talent&nbsp; and have to be very good at it .</p>	0		20131024113830	935	0		20131024135502	693	0		20131025155748	543	0							
1	AI-XC	20131118131242	1500	1500	W			M	392284	5	10472405	Y	56196	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; I am 26 years old and my name is Tyler Johnson. I am a tightrope walker. I have a long and busy day ahead of me.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; It is 7:00 A.M. and I am going to the pie car for breakfast. I order sausage, eggs, and pancakes. I get some orange juice to go with it. Right now they are setting up the tent for tonight's show.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Now it is 9:30 A.M. and it is time to start practicing for tonight's show. I will be walking above a pool of sharks. I stumbled a few times but never fell.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; It is now 3:00 P.M. and practice is over. I get a break time for 30 minutes. I am going back to my trailer to take a nap.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 3:30 P.M. It is time to help set everything up for the show tonight. I help set my tightrope and the pool of sharks up for the show.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 6:30 P.M. Now it is dinnertime. My friends and I go to the pie car to eat. We are all talking about the big show tonight.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 10:30 P.M. Show time! I am the last act of the night. I wait for a hour to go by and I am finally up. The lights face towards center stage. The announcer says,&quot;Now what you've all been waiting for Tylar Johnson!&quot; I step onto the tightrope and I keep my balance until halfway. I look down and I see the sharks going around in circles. I start wobbling and everyone in the crowd gasp. Then I think to myself pull it together Tyler. I get my balance back and walked the rest of the way. Hurray! The crowd goes wild. Everybody applauds and shouts,&quot;Tyler, Tyler, Tyler!&quot;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 12:00 A.M. Ah, it's nice to be in bed. It's been a long day. Circus work is hard.</p> <p>&nbsp;</p> <p>&nbsp;</p>	2		20131022205427	545	2		20131023133153	562	2		20131025094104	543	2							
2	AI-XC	20131118131242	1500	1500	H	N	N	F	392554	5	10472407	Y	56196	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p><b>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; THE&nbsp; CIRCUS</b></p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp; A circus life</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; <b>In Tokyo, Japan It as an ordinary day for Chang Hokamaty</b>.<b> As usual he was sitting at his school desk wishing he could be in a circus just like his best friend Po Sushi. Chang is 14 years old wich is a perfect time to join the circus. B</b><b>ut his parents say he should focus less on the circus and more on school.</b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p><b>&nbsp; &nbsp; &nbsp;&nbsp; &quot;Chang, Chang,&quot; Chang's teacher was calling him as he daydreamed about performing in the circus. Then his teacher took her stick and slamed it on chang's desk. '' WHACK!''</b>&nbsp; <b>'' Huh, oh sorry mrs. pai pai I didn't know you were speaking. ''Yes yes, thats always your excuse.'' ''what were you daydreaming about this time?'' ''oh nothing really just get back to teaching.'' Mrs. Pai Pai went to the front of&nbsp; the room and started to speak again. ''In a couple weeks the&nbsp; </b>CIRQUE DU SOLEIL'S CIRCUS SHOW, QUIDAM<b>, will be visiting Tokyo.'' ''Also, one of our former cassmates will be seen at the circus, Po Sushi</b><b>!'' &quot;I will notify your parents and also you need to have good grades in all subjects to go to the circus!'' Bring, Bring the bell rang and that ment school was over.</b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <b>After school chag ran home as fast as he could so he could get ready for the field trip to the circus. But, when he got home his parents were standing o the front porch holding a sheet of paper that looked like his REPORT CARD!! Oh no, he probabley had horrible grades! Chang's father Bohoke Hokamaty had his serious face on, which ment chang was introuble.</b></p> <p>&nbsp;</p> <p><b>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ''Chang what is this on your report card!'' Chang looked down at the card and saw a F in geography! '' An F in geography, father please don't punish me, i'll make it up to you!'' &quot;NO,'' '' thats right chang you can't go on your feild trip unless you have good grades,'' Chang's mother, suru Hokamaty, now spoke. &quot; I do have goo grades, see in math I got an A+ and in science I got an B+!'' &quot;In every suject chang,&quot;</b> <b>'' unless </b><b>you bring up your grads you will not be allowed on the feild trip,'' yes now go get changed into your pj's, dinner is going to be ready soon.''</b></p> <p>&nbsp;</p> <p><b>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </b><b>FOUR WEEKS LATER...</b></p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <b>''Hay chang, do you want to play tag?&quot; &quot;sorry can't I have to get ready for the feild trip tomarrow</b>.<b>''&nbsp;&nbsp; &quot;Hello po, it's chang,&quot; &quot; chang is that you, it's been so long, how've you been?&quot; &quot;wonderful, I can't believe i'm going to my first circus! Po what countries have you gone to?&quot; &quot; There so many I can't name all them</b>, <b>but i've gone to Austrailia, Europe, Africa, and, my favorite one of all the united states!&quot; </b><i>&quot;awsome!&quot;</i></p> <p>&nbsp;</p> <p><i>&nbsp;&nbsp;&nbsp; </i></p> <p><i>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &quot;WOW!'' &quot;this place is amazing&quot; &quot;now class sit down the show is goig to start!&quot; Mrs. Pai Pai shouted over the noise. </i></p> <p>&nbsp;</p> <p><i>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &quot;Welcome everyone, today is where the circus begins.&quot; &quot; First up we have Snoodles the clown who Owns no boundries!&quot; &quot;then we have pepi the girl who can ride a horse on te side while holding china glass!&quot; &quot;After that we have tiggy the mean big bad </i><b>tiger tamer!&quot; And last we have PO the 14 year old boy who willdo an acrobatics act!&quot; &quot;let the show begin!&quot; Throughout the whole show all you herd was gasspes, woos, wows and cheering. At the end of the show chang went back stage to talk to his freind po. &quot;That was amazing!&quot; &quot;thanks.'' &quot;someday i'm going to be in the circus.&quot; &quot;no you don't, you have to work till sun up to sundown and no long breaks.&quot; &quot;Also, you have to know your talent an the worst of all you never get to </b><b>see your family and freinds&quot; &quot;actually this is my last show i'm coming back to Tokyo!&quot; &quot;SWEET!&quot; </b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p><b>&nbsp;&nbsp;&nbsp;&nbsp; A week later PO Came back and was welcomed with a </b><b>party. Everyone was happy!</b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>	1		20131023151146	552	1		20131023162731	562	2		20131025133324	543	1							
3	AI-XC	20131118131242	1500	1500	NR			F	392636	5	10472410	Y	56196	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; one day a boy named yellow he wanted to be in the circus he lived in christainburg va .that day came a flyer said the circus crew needs new people in the circus.so yellow went. he did the paper and show&nbsp; the circus crew.they said they will call if he make it .</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; weeks past...they got a phone call from the circus and they said he make it.yeloow and his family had a party for him and goodbye party.the next week he went on the air plane.5hour past he was there.he got off and got his bag /suitcase.he saw the circus crew.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; he started to all the things that the others did .seven months pasted.so he went home and had the best time when he was home.5 months pasted it was time to go back.he did everything thing again.THE END!</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;</p>	0		20131024102315	693	0		20131024113856	545	0											
4	AI-XC	20131118131242	1500	1500	H	N	Y	F	393825	5	10472413	Y	56196	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; One boring day,Margaret was on the road again with her family.They were driving to their next show.Margaret was in the trailer eating a bag of Hot Puffs when the trailer hit some kind of object.Her father went to see what had happened.The tire was flat when they hit a rock that had a sharp point.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Their show was in thirty minutes.Luckily,Margaret's dad had an air pump.Her dad spent seven minutes putting air in the tire.But,that didn't work because they still needed tape to stick it on the tire.Her mom found some tape on the side of the driver's seat and gave it to Margaret's dad.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; They finished in ten minutes.They were driving again and soon reached their destination.The family quickly put on their circus clothes and gave their best performance ever.</p>	2		20131024113840	690	2		20131024135138	562	2		20131025160546	543	2							
5	AI-XC	20131118131242	1500	1500	W			F	394011	5	10472415	Y	56196	<p>the clown scares me</p>	0		20131022161326	556	0		20131022202314	545	0											
6	AI-XC	20131118131242	1500	1500	A	N	Y	F	394240	5	10472418	Y	56196	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <u>Day At The Circus</u></p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; By: Katelyn Duong Tran</p> <p>&nbsp;</p> <p>There once was this lady named Mrs. Dunmore. She had two kids of her own. All her life, Mrs. Dunmore&nbsp;</p> <p>wanted to be a circus performer. She had many talents but she had one that she was perfectly good at. She was good at being an acrobat. One day when she was driving to work, she passed the circus that had a sign that said,&quot; NOW HIRIRING&quot; in bold letters. She was thinking about applying for the job.</p> <p>&nbsp;</p> <p>&nbsp; &nbsp; &nbsp; &nbsp; Mrs. Dunmore worked until 8:00 pm so when she came home, it was already nightime. Her kids were getting ready for bed. Mrs Dunmore ate dinner and after that, she took a shower. Once she was done, she had to talk to Mr. Dunmore about something. She told Mr. Dunmore about how she just quit her job today and how she was going to apply for the job. Mr. Dunmore was mad. When he saw Mrs. Dunmore's big, happy smile, he was happy.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp; Today was the day Mrs. Dunmore was going to apply for the job at the circus. She walked in and to her suprise, there were eight poeple in line. She had to wait for almost half an hour until in was her turn. The boss of the circus asked her many questions. After the interveiw, she went home. She was very worried about the letter they are going to send to let you know if you got the job or not. Mrs. Dunmore was tired so she went to her bedroom and took a long nap.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Once Mrs. Dunmore finished her nap, it was time to pick the kids up fom school. She got in her car and drove over to thier school. When Mrs. Dunmore got to thier house, she got a snack for her kids. She helped them with thier homework if they neded help. Then Mr. Dunmore came home. The family ate dinner and got ready for bed. Mrs. Dunmore got on the bed and fell asleep.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The next day, the mailman came. Mrs. Dunmore took the letter from the mailbox. It was the letter from the circus. She went back inside to the house. When she read it, she was suprised. She couldn't believe it. She got the job. She had to start tommorow. From that day on, she was a circus performer. Her and her whole entrire family was happy. They were proud of her too.</p>	2		20131023152506	539	2		20131023220047	537	2											
7	AI-XC	20131118131242	1500	1500	W	N	N	F	394348	5	10472421	Y	56196	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The Amazing Alexis</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Alexis is an eleven year old girl, she lives in O'Fallon, Missouri. She goes to school at Forest Park Elementary. She lives with her uncle Bozo, his real name isn't Bozo everybody calls him that because that's his clown name. He has a partner named Marty and he's a monkey! Alexis had always dreamed of being in the circus. Everybody said that she wasn't old enough yet. You have to be twelve. She told them well my birthday is coming up soon maybe she could start practicing. Her uncle told her that they would star practicing next week</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp; It has almost been a week since Alexis's uncle said that they could start practicing. She couldn't stop thinking about it. She was so excited that she was going to practice with her uncle tomorrow that she was bouncing off the walls. It was the next day and she woke up very early. When she woke up she ran to her uncles room and shook him until he woke up. He asked her why she was up so early. She said &quot;we start practicing today.&quot; Oh&nbsp; I didn't even remember. Alexis said &quot; I couldn't forget.&quot; He said that they would go down stairs to eat breakfast first. they had pancakes, eggs, and bacon.</p> <p>&nbsp;</p> <p>&nbsp; After breakfast they went out side the first thing that they did out side was stretch. Alexis's uncle said that it is very important to stretch before doing anything in the circus. Then they practiced on their juggling but Alexis didn't know how to juggle. Her uncle had to teacher. After about thirty minutes she finally got it. Then they worked on the balance beam, it turns out that Alexis was pretty good with the balance beam. She had very good balance. Then they had to work on the trapeze but Alexis couldn't do it. She kept trying and trying but she couldn't do it. Since it was getting dark they went in side.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp; She didn't relize that being in the circus was so hard. Her uncle told her that it is very hard work. He said that since we just started practicing you won't be able to be in the circus even if you are twelve. Alexis said that she didn't want to be in the circus anymore she thought it was to hard. Her uncle wouldn't let her quite he said that he had to do the same thing and now he's in the circus so she can do it to.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp; It has been three years since Alexis started training and now she's in the circus to. She does so many things inthe circus she's a clown, she's a trapieze artist like she always wanted to be, she a;so works with the elephants and tigers and she couldn't be any happier. If she didn't listen to her uncle she would have never made it to the circus.</p>	2		20131023154803	935	2		20131024085427	562	2		20131025140712	539	2							
8	AI-XC	20131118131242	1500	1500	I	N	N	M	394358	5	10472424	Y	56196	<p><b>O my gosh im late for school im sorry dad i didnt her my alarm its ok Eddie just get up and get dressed for school herwhere up and come home right after school and get reddy for the circess rember to practice&nbsp; when you get home ok Eddie yes dad bye now see you at the show ok </b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>Ok im reddy for the show</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p><b>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </b></p>	0		20131022092732	935	0		20131022120057	537	0											
9	AI-XC	20131118131242	1500	1500	W	N	N	M	394416	5	10472427	Y	56196	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Circus&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; By Michael smith</p> <p>&nbsp;</p> <p>&nbsp;&nbsp; I want to go to the circus because it would be cool to see all the things they do.They also don't get a place to call home because the circus is constantly moving. It would be fun to see the gymnast doing the tightrope or the swing thing. One thing I'd like to see is the lion taming.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp; in this paragraph I will tell more about there life like when they get up when they go to sleep. Okay so when they wake up it is 7:00 AM at that time they also go to the pie cart where they eat. 9:00 AM they go to school and since the circus travels around the world you often go to school with people who speak a different language. 3:00 PM school is over when it is over the kids play on the unicycles, tightrope, and juggling. 3:30 is when they practice and do there chores which is usually feed and give new water to the horses.</p> <p>&nbsp;</p> <p>&nbsp; I will continue what I saying 6:30 it is time for dinner they go back to the pie cart but they don't usually eat because it is almost time for the show. It is 10:30 the is over and they go back to there sleeping area. Now I will tell you about how bad it is at the circus everybody thinks the circus is great but it is not most people of going back home because on tour they don't get to call a place home. Most people in the circus ran away from home so they could do what they wanted.</p> <p>&nbsp;</p> <p>Now I will tell you about the good things on of the circus the good things are you get to travel the world&nbsp; and you get a thrill from doing stunts. You also get to have a family of 100 people because they all act like a family. Most people have to join when your young because you can develop your skills young rather than later. It also gives you more experience from the circus. Now you know about the circus so have fun.</p>	1		20131024112649	693	1		20131024125429	556	2		20131025153642	543	1							
