	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131118131242	1500	1500	B	N	N	F	392026	5	10465667	Y	56274	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<u><b>&nbsp;&nbsp;&nbsp;&nbsp; Archeologists...........</b></u></p> <p>&nbsp;</p> <p>Archeologists have many tools like the pick and shovel most digs start with these two tools.used to dig into the Earth,close to the artifacts.Archeologists have put many artifacts into the musseum.Archeologists have found many famous artifacts such as King Tut and dinosaur bones like the T-rex.Archeologist use the knife carefully to dig and to scrape dirt from around the artifacts.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<b>&nbsp;&nbsp; Tools </b></p> <p>archeologists have many different tools like the skim shovel.A shovel with a flat edge used to carefully remove a thin layer of soil with each scoop.The trowel probably the most common tool in the archeology. used to scrape and cut to veiw the different layers of soil.Finnally the wheelbarrow used to move items from one place to another.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<b>&nbsp; Facts</b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>People may not know that archeologists have a very important part because the found King Tut,dinosaur bones and many more.Archeologists used many maps to know where they are heading/going.That is why I want to be a acheologist.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>	1		20131022105437	535	1		20131022134222	695	1											
1	AI-XC	20131118131242	1500	1500	B	N	N	M	392076	5	10465668	Y	56274	<p>When they were looking for the fort in Fort James and where the fort was exactly built.Instead they found <u>armor,weapons,their trash</u> and how they lived.They also found out how the Powhatan attacked them and how they fought and survived.When they found their food they learned how they survived during the winter when their was scarce food.Then they started finding parts of the fort but then they found where the fort was actually built.Every year they find millions of artifacts there.So when they found where originally built they kept on searching for more artifacts They found some walls either for protection or for docking their supplies.they had many forts as houses.They had to survive on very little food in the winter.Most of them died from disease or being murdered native American's.They had to survive in very rough conditions.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>they looked for George Washington house but there were other houses to.They had to dig to find any of the houses since they were long gone they found many houses but none were George's they know that his house was set on fire and he smoked clay pipes.they found a house with burnt pottery they took the pottery they found broken clay pipes they know this was his house. they went and used the wheelbarrow to carry artifacts back.they find over millions of artifacts a year.books and reasearch only teach you about him after he got famous instead of his childhood or before he got famous.<br> &nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>	1		20131018142903	533	1		20131021084130	550	2		20131021160557	560	1							
2	AI-XC	20131118131242	1500	1500	NR			M	392125	5	10465669	Y	56274	<p>In&nbsp; 1994 a group of people started the civil war in 1861 beteen the union and the south.goodness that is 200 yours ago.the civil war lasted 5 years long.</p>	T		20131018143425	533		T	20131021080850	554		T										
3	AI-XC	20131118131242	1500	1500	NR			M	392591	5	10465670	Y	56274	<p><b><b>The Life of an Archeologist</b></b></p> <p><b><b>&nbsp;&nbsp;&nbsp;&nbsp; By: Jacobi Williams</b></b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp; This is a story of an archeologist. An archeologist is a scientist who studies items from the past. Being an archeologist takes hardwork. For example:</p> <p><b>Did you know when archeologist dug for George Washington's past, it took 2 weeks to dig a 25 square-foot section!!!(Look back in Source #2)</b>.</p> <p>Archeologists are usually strong and smart. If you become an archeologist, you will find cool things.</p> <p>&nbsp; Archeologists also use tools. Some tools archeologists use are a trowel, a shovel, a whisk, a wheelbarrow, and a knife. The most common tool an archeologist will use is a trowel. This tool cuts to see diffrent layers of soil. If you plan on using tools, BE CAREFUL!!!</p> <p>&nbsp; An archeologist doesn't only deal with the history of people but, you could also find <b>LOST TREASURE!!! </b>Being an archeologist will get tiring but eventually it will pay off. Artifacts could be founded anywhere. For example:</p> <p><b>The archeologists who studied Fort James founded uncovered armor and weapons.(Look in Source #1)</b>. That is some information you need to know on an archeologist.</p> <p>&nbsp;</p>	2		20131021154619	223	2		20131022095625	926	2		20131023080107	509	2							
4	AI-XC	20131118131242	1500	1500	H			M	393641	5	10465671	Y	56274	<p>t.</p>	U		20131021130416	223		U	20131021193135	554		B	20131023203212	509		U						
5	AI-XC	20131118131242	1500	1500	H	N	N	F	393728	5	10465672	Y	56274	<p>&nbsp; Do you know what an archeologist is, I do. Archeologist are scientist who study objects from the past.The uncovered armor and weapons.They discovered the floors of buildings.</p> <p>&nbsp; Tools Archeologist Use</p> <p>Archeologist use a pick and shovel to dig into the close to the artifacts.They use the whisk and dustpan to clear of dirt from the excavation site.They use the knife to scrape from around the artifacts.They use the wheelbarrow to move carry items away from the excavation site.They use the skim shovel to remove a thin layer of soil with each scoop.They use the trowel</p> <p>to scrape and cut to view the different layers of soil.I hope that when you grow up you want to be an archeologist.</p> <p>&nbsp;</p>	2		20131021144822	223	1		20131021160002	927	1		20131022163015	533	2							
6	AI-XC	20131118131242	1500	1500	NR			M	393819	5	10465673	Y	56274	<p>Over 100 year ago that people had found the floor from the year of 1861 .</p> <p>The national part service led a five - year study of thew area to figure out how the land was use.That when they finally found james fort.Today the group find nearrly 1 milloion object each year.It is exciting to discover object that was regularly.</p> <p>&nbsp;</p>	T		20131021132849	560		T	20131021200551	554		T										
7	AI-XC	20131118131242	1500	1500	H			F	393880	5	10465674	Y	56274	<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; '' History&nbsp; Day ''</p> <p>&nbsp;&nbsp; &nbsp; &nbsp;</p> <p>&nbsp; &nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp; The job of&nbsp; archeogists there job is to study objects from the past . They would also learn about the kinds of things they do.Something else they do it would be that the fisrt objects were found in 1861 Archeologists , the name for scientists who study objects from the past , uncovered armor and weapons . They also discovered the floors of&nbsp; buidings. Over 100 years later, a group effort to find the exact spot where the fort was build began.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; After, thats when they finally found james Fort ! The first thing they found was a set of marks on the ground. The marks showed where the forts walls used to be. Between all the stories they heard and read , and drawings they mada, the archeogists knew that the fort would be shaped like a triangle. Then they made maps and found out that the fort streached all the way to the river .</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Then, they realized there were stone ledges built over the river . The ledges were disigned to hold canons. The archeologists also found eleven cellars , dozens of burial sites , and ten buildings all within the border of the fort . Today , the group finds nearly 1 million objects each year . The objects include pottery, tools, coins,and even metal toys for children .</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; So , this is how i made my story about it about what he learned about everything they did in the past few years this information could help other too .</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ~ THE END ;}</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>	N		20131018140249	516		N	20131018190523	542		N										
8	AI-XC	20131118131242	1500	1500	NR			M	394009	5	10465675	Y	56274	<p>when i was a boy i whated to lean more about george wasington so i desided to become an archaeologest so i could discover more secrets about George Wasington.So I went to Ferry Farm were washington lived and it was a little hard because there was a lot of houses on the land but i finally found out witch one was his.His house had a fire inside and i found a burned pies of pottery and i also found a clay pipe that he smoked.</p>	0		20131021093642	563	0		20131021105557	555	0											
9	AI-XC	20131118131242	1500	1500	H	N	N	M	394033	5	10465676	Y	56274	<p>The&nbsp; fort&nbsp; was built in 1607 when settlerrs came from englad to start a knew life.Then they found marks where the fort used to be it shaped as triangle.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; They made a map and found out that the fort stretched all they way to the river.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Today the group finds nearly a million object each year.The objects include pottery,tools,coins, and even metal toys for children.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Most of what we know about George Washigton comes from his big time as a soldier and presedent.Biographs dont have very much information about his childhood.Recent discoveries at Washingtons chillhood home have helped historians know more about Washington as a boy.</p> <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;&nbsp;&nbsp; These are the things that a Argeolishist i personaly think it is a intersting job.I would like to be a&nbsp; Argeolishist</p>	0		20131021083419	925		N	20131021091712	535	1		20131025085143	509	0							
