	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131119122053	1000	1000	W	Y	N	M	707783	8	10581732	Y	48560	Either one would be fine for they cost the same on the five hour mark.																				
1	AI-XC	20131119122053	1000	1000	W	N	N	F	707935	8	10581752	Y	48560	The skateboard. It still cost less than the bike																				
2	AI-XC	20131119122053	1000	1000	W	N	N	M	707938	8	10581767	Y	48560	they are the same price for 5 hours.																				
3	AI-XC	20131119122053	1000	1000	W	Y		M	707990	8	10581774	Y	48560	a bike cause u have longer speed and u dont have to push like skateboard																				
4	AI-XC	20131119122053	1000	1000	W	N		M	707993	8	10581798	Y	48560	It will not matter because they both cost $20.																				
5	AI-XC	20131119122053	1000	1000	W	N		F	709027	8	10581821	Y	48560	either one they are both the same																				
6	AI-XC	20131119122053	1000	1000	NR			M	709054	8	10581824	Y	48560	It wouldn't matter what they rode, they would spend the same amout of money.																				
7	AI-XC	20131119122053	1000	1000	NR			F	709092	8	10581827	Y	48560	They both would cost the same, 20.																				
8	AI-XC	20131119122053	1000	1000	W	N	N	F	709099	8	10581832	Y	48560	it would equal the same amout of cost they would both be 20$																				
9	AI-XC	20131119122053	1000	1000	W	N		M	709157	8	10581839	Y	48560	it doesnt matter it would cost the same																				
10	AI-XC	20131119122053	1000	1000	H	N	Y	M	709184	8	10581854	Y	48560	they should rent a skateboard.																				
11	AI-XC	20131119122053	1000	1000	NR			M	709228	8	10581862	Y	48560	skateboard because you can make the 5 dollars back from equipment rental with just 2 more hours of riding and they plane on riding for 5 hours																				
12	AI-XC	20131119122053	1000	1000	W	N		F	709327	8	10581865	Y	48560	Skateboards, at 2 dollars a hour, its only 10 dollars for 5 hours. But, for a bike, its 3 dollars per hour, which is 15 dollars at 5 hours. Skateboards are cheaper.																				
13	AI-XC	20131119122053	1000	1000	A	N	N	F	709337	8	10581872	Y	48560	either one would work. calculating the cost per hour times five added onto the cost of the helmet per day, it would equal to 20 dollars for both the bike and skateboard.																				
14	AI-XC	20131119122053	1000	1000	A	N	N	M	709390	8	10581879	Y	48560	the skateboard or bike because the cost of the bike and skateboard are the same																				
15	AI-XC	20131119122053	1000	1000	W			F	709459	8	10581900	Y	48560	If the students are planning on riding for 5 hours then the cost of riding a bike would be $15 and if they want to ride a skateboard it would cost $50.																				
16	AI-XC	20131119122053	1000	1000	NR			F	709468	8	10581923	Y	48560	The Skateboards.																				
17	AI-XC	20131119122053	1000	1000	W			M	709549	8	10581926	Y	48560	They are the same price for 5 hours.																				
18	AI-XC	20131119122053	1000	1000	B			M	709562	8	10581931	Y	48560	The bike because you rent the bike by the hour																				
19	AI-XC	20131119122053	1000	1000	NR			F	709594	8	10581937	Y	48560	The student should rent a skateboard because its only $2.00 an hour so they'd be paying $10.00 plus an additional $10 for the helmet and pads all day.																				
20	AI-XC	20131119122053	1000	1000	NR			F	709718	8	10581965	Y	48560	The bikes because its cheaper.																				
21	AI-XC	20131119122053	1000	1000	W	N	N	M	709719	8	10581974	Y	48560	bike rentals																				
22	AI-XC	20131119122053	1000	1000	NR			F	709752	8	10582012	Y	48560	it wouldn'y matter because they would both cost 20 dollars																				
23	AI-XC	20131119122053	1000	1000	W	N	N	M	709792	8	10582028	Y	48560	They should rent bikes Because they save money but i recomend skateboards.																				
24	AI-XC	20131119122053	1000	1000	W	N	N	M	709814	8	10582035	Y	48560	skateboard and helmet																				
25	AI-XC	20131119122053	1000	1000	W	Y	N	F	709824	8	10582051	Y	48560	They should rent the skateboard rental.																				
26	AI-XC	20131119122053	1000	1000	W	N	N	M	709957	8	10582056	Y	48560	a bike.																				
27	AI-XC	20131119122053	1000	1000	NR			F	710044	8	10582072	Y	48560	i dont know and im running out of timee im so sorry plesse dont count thid agenst mi																				
28	AI-XC	20131119122053	1000	1000	NR			F	710133	8	10582080	Y	48560	They would both be $20.00																				
29	AI-XC	20131119122053	1000	1000	H	N	N	F	710385	8	10582101	Y	48560	Bike because it's three dollars an hour																				
30	AI-XC	20131119122053	1000	1000	W			F	710546	8	10582104	Y	48560	Well based on the cost I think they should rent the skateboard, because it would be ten dollars, and if they rented the bikes it would be fifthteen (15).																				
31	AI-XC	20131119122053	1000	1000	NR			F	710635	8	10582108	Y	48560	Skateboards.																				
32	AI-XC	20131119122053	1000	1000	B	N	N	M	710852	8	10582113	Y	48560	6																				
33	AI-XC	20131119122053	1000	1000	W	N	N	M	710870	8	10582129	Y	48560	Both they would cost the same.																				
34	AI-XC	20131119122053	1000	1000	W	N	N	F	710892	8	10582136	Y	48560	either one the both end up at the same cost.																				
35	AI-XC	20131119122053	1000	1000	W	N	N	F	710956	8	10582149	Y	48560	Bikes																				
36	AI-XC	20131119122053	1000	1000	NR			M	710971	8	10582154	Y	48560	becuase it can																				
37	AI-XC	20131119122053	1000	1000	W	N	N	F	710994	8	10582166	Y	48560	they should rent skateboard.																				
38	AI-XC	20131119122053	1000	1000	B	Y	N	M	710997	8	10582171	Y	48560	the people who like skateboards																				
39	AI-XC	20131119122053	1000	1000	B	N	N	F	711031	8	10582179	Y	48560	they should pick the bike. Cause it will take along time for you to be rideing for 5 house with a skate borad u need a seat to.																				
40	AI-XC	20131119122053	1000	1000	H	N	N	F	711079	8	10582202	Y	48560	The students that are going to rent the helmets.																				
41	AI-XC	20131119122053	1000	1000	W			M	711113	8	10582205	Y	48560	Skateboards.																				
42	AI-XC	20131119122053	1000	1000	H	N	N	F	711132	8	10582210	Y	48560	5 $																				
43	AI-XC	20131119122053	1000	1000	B	N	N	M	711156	8	10582215	Y	48560	skateborad																				
