	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131002135815	1000	1000	A	N	N	M	807627	7	10113804	Y	46793	No because,it would only tell the closest whole number	0		20130813130858	1242	0		20130813130800	1240	0											
1	AI-XC	20131002135815	1000	1000	W		N	M	807795	7	10113805	Y	46793	no because you need to find 9/5	0		20130813130800	1242	0		20130813130802	1240	0											
2	AI-XC	20131002135815	1000	1000	W			M	807917	7	10113806	Y	46793	yes because 1.80 =9\5	1		20130813130859	1240	1		20130813130823	1278	1											
3	AI-XC	20131002135815	1000	1000	W			F	808006	7	10113807	Y	46793	No because the 1.8 is supposed to be a fration like in the example.	0		20130813130854	1240	0		20130813130857	1242	0											
4	AI-XC	20131002135815	1000	1000	B		N	M	808066	7	10113808	Y	46793	F=1.8C+32 OR F=9/5C+32 C=CELCIUS F=FAHRENHEIT -15 DEGREES FAHRENHEIT	0		20130813130851	1240	0		20130813130859	1278	0											
5	AI-XC	20131002135815	1000	1000	NR			M	817813	7	10113809	Y	46793	34564	0		20130813130847	1240	0		20130813130852	1278	0											
6	AI-XC	20131002135815	1000	1000	NR	N	Y	M	817881	7	10113810	Y	46793	No because it would add on to the temperture	0		20130813130846	1240	0		20130813130855	1242	0											
7	AI-XC	20131002135815	1000	1000	W	N	N	F	817897	7	10113811	Y	46793	No, It Wouldnt Be Accuratley Used To Convert Temperatures, Because You Would Never Know What The Right Temperature Would Be.	0		20130813130844	1240	0		20130813130853	1242	0											
8	AI-XC	20131002135815	1000	1000	W	N	N	M	818065	7	10113812	Y	46793	no. Because you cant acrruitly	0		20130813130840	1240	0		20130813130851	1278	0											
9	AI-XC	20131002135815	1000	1000	NR	N	N	F	818218	7	10113813	Y	46793	Yes because 1.8 is the decimal for nine fifths	1		20130813130838	1240	1		20130813130848	1278	1											
10	AI-XC	20131002135815	1000	1000	W	N	N	M	818290	7	10113814	Y	46793	yes because 1.8 is equal to 9 over 5	1		20130813130833	1240	1		20130813130840	1278	1											
11	AI-XC	20131002135815	1000	1000	H	N	N	M	818291	7	10113815	Y	46793	No because it has to be F=9/5C+32	0		20130813130828	1240	0		20130813130835	1278	0											
12	AI-XC	20131002135815	1000	1000	H	N	Y	M	818339	7	10113816	Y	46793	no	0		20130813130825	1240	0		20130813130832	1278	0											
13	AI-XC	20131002135815	1000	1000	W	N	N	M	818457	7	10113817	Y	46793	No, it can not be used because Fahrenheit is so much littler than celsius that it cant be used.	0		20130813130824	1240	0		20130813130830	1278	0											
14	AI-XC	20131002135815	1000	1000	NR	N	N	M	818465	7	10113818	Y	46793	YES because it is formal formula	0		20130813130821	1240	0		20130813130824	1278	0											
15	AI-XC	20131002135815	1000	1000	H	Y	Y	F	818539	7	10113819	Y	46793	36	0		20130813130818	1240	0		20130813130828	1278	0											
16	AI-XC	20131002135815	1000	1000	W	Y	N	M	818607	7	10113820	Y	46793	15	0		20130813130817	1240	0		20130813130836	1278	0											
17	AI-XC	20131002135815	1000	1000	H	Y	N	F	818608	7	10113821	Y	46793	YES IT COLD BE PUT IN  F=1.8C+32  WHEN I WAS DOING THE WERK I LEFT THE C OUT OF THE PROBLEM	0		20130813130815	1240	0		20130813130851	1242	0											
18	AI-XC	20131002135815	1000	1000	W	N	N	M	818610	7	10113822	Y	46793	GFBCNJT	U		20130813130809	1240		U	20130813130826	1278		U					20130816130834	1240		U		
