	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131119122106	500	500	B			M	361248	7	10626167	Y	46115	Frogs are different from toads in three main ways. A frog has a narrow, straigght body, while a toad has a wider and flatter body. A frog is more aquatic then a toad, toads normally live on land. A frog usually has webbed,long toes on its hind legs for swimming whereas a toad doesn't. Frogs and toads have different skin types. A frog has smooth, wet, slimy skin, whereas a toad has drier, bumpier skin.																				
1	AI-XC	20131119122106	500	500	W	N	N	M	361377	7	10626168	Y	46115	Frogs are diffrent from toads in three main ways. A frog has a narrow body while a toad has a wider,flatter body. A frog is aquatic but a toad lives mostly on land. Frogs have smooth, wet, slimmy skin and a toad has drier, bumpier skin. These are the primary differences between a frog and a toad.																				
2	AI-XC	20131119122106	500	500	H	N	N	F	361445	7	10626169	Y	46115	Frog and Toads are different for many or several reasons. For instance a frog has a narroe body, meanwhile a toad is wider and flatter. Even there land types are different, for instance a frog is aquatic and a toad mostly lives on land. Frogs have webbed, long toes on its hind legs for swimming, while a toad doesnt. Adding to this a frog and toad have different skin types. While a frog has smooth, wet, slimy skin a toad has a drier, bumpier skin. This is why there differences between a frog and a toad																				
3	AI-XC	20131119122106	500	500	W	N	N	F	361733	7	10626170	Y	46115	frogs are different from toads in three main ways. first of all a frog has a narrow body, and a toad is wider and flatter. also, frogs are aquatic and toads live mostly on land. frogs have webbed, long toes on its hind legs for swimming; toads do not. lastly frogs have smooth, wet , slimy skin; toads have drier , bumbier skin. these are the primary differences between frogs and toads.																				
4	AI-XC	20131119122106	500	500	B	N	N	F	362113	7	10626171	Y	46115	Frogs are different from toads in three main ways. The first way is a frog has a narrow body while the toad is wider and flatter. Another way they are different is because frogs are equatic and a toad lives on mostly land. Frogs are webbed and use hind legs for swimming in water. While the toad doesnt use legs for swimming. Also, a frog and toad have totally different skin types. A frog is smooth, wet, and slimy. While a frog is dry and has bumpy skin. These are the primary differences between the frog and toad.																				
5	AI-XC	20131119122106	500	500	W	N	N	F	362115	7	10626172	Y	46115	Frogs are different form toads in three main ways. First a frog has a narrow body, but a toad is wider and flatter. Next, a toad mostly lives on land, a frog is aquatic. Frogs usually have webbed, long toes on its hind legs for swimming. As for a toad he does not. Frogs and toads have different skin types. A frog has smoothe, wet, slimy skin, and a to has drier, bumpier skin. These are the primary differences between a froga and a toad.																				
6	AI-XC	20131119122106	500	500	NR			F	362188	7	10626173	Y	46115	Frogs are different from toads in three main ways. The first way is a frog has a narrow body and a toad is wider and flatter. the second way is a frog is aquatic and a toad mostly lives on land. The third is a frog usually has webbed feet, long toes on its hind legs for swimming,and toad doesn`t. They have different skin types. The frog has smooth, wet, slimy skin and toad has drier, bumpier skin. These are the primary differences between a frog and a toad.																				
7	AI-XC	20131119122106	500	500	H	N	Y	F	362495	7	10626174	Y	46115	flatter -less fat then the other frog.																				
8	AI-XC	20131119122106	500	500	A			F	362875	7	10626175	Y	46115	Frogs are different from toads three main ways. To begin with, a frog has a narrow body while a toad is wider and flatter. Next, a frog is aquatic unlike frogs, toads mostly live in land. Another reason they are different is, a frog had a webbed, long toes on its hinds for swimming but a toad does not. Laat but not least, they have different types of skin. A frog has a smooth, wet, slimy skin while a toad has a drier, bumpier skin. These are primary differences between a frog and a toad.																				
9	AI-XC	20131119122106	500	500	W	N	N	F	362938	7	10626176	Y	46115	Frogs are different than toads in three main ways. As an illistration, a frog has a narrow body, but a toad has a wide flat body. In additon, a frog is aquatic, wereas, as toad mostly lives on land. Lastly, a frogs smooth slimy skin is the oppiset of the toad's rough, dry, and bumpy skin.																				
