	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
0	AI-XC	20131119122054	500	500	2	N	N	F	748133	7	10604790	Y	46793	Yes,it can be equal to whatever the tempature is.How?Well,at first celsius is only cold tempature and fahrenheit is hot tempature.																				
1	AI-XC	20131119122054	500	500	W	Y		M	807586	7	10604791	Y	46793	because it should have 9 over 5 not 1.8																				
2	AI-XC	20131119122054	500	500	H	N	N	M	807622	7	10604792	Y	46793	Yes because 1.8 is equal to the fraction used in the temperature formula.																				
3	AI-XC	20131119122054	500	500	A		N	M	807812	7	10604793	Y	46793	No it can not be used to acurtlely convert temperatures because 9/5 does not equal 1.8.																				
4	AI-XC	20131119122054	500	500	W			F	807846	7	10604794	Y	46793	No because that might not always be right																				
5	AI-XC	20131119122054	500	500	W	N	N	F	808097	7	10604795	Y	46793	Yes, the equation F=1.8C + 32 can be used accurately because if you convert 9/5 into a decimal it is 1.8 so it would be accurate.																				
6	AI-XC	20131119122054	500	500	W	N	N	F	817940	7	10604796	Y	46793	yes.																				
7	AI-XC	20131119122054	500	500	H	N	N	F	818119	7	10604797	Y	46793	no beaus to convrt is to be use in a fraction not a decimal. and caelcius is below 30 degrees which is a negative result.																				
8	AI-XC	20131119122054	500	500	NR	N	N	M	818211	7	10604798	Y	46793	Yes. 5/9 is the equivelant fraction to 1.8, so you would be able to use it in place of the fraction.																				
9	AI-XC	20131119122054	500	500	NR	N	N	F	818527	7	10604799	Y	46793	because 32 is freezing and 1.8 is the fahrenheit degrees.																				
10	AI-XC	20131119122054	500	500	H			F	818583	7	10604800	Y	46793	no because it should equal -15 degrees fahrenheit.																				
11	AI-XC	20131119122054	500	500	NR			M	819091	7	10604801	Y	46793	No because the teperature can cange.																				
12	AI-XC	20131119122054	500	500	NR			M	819105	7	10604802	Y	46793	No because they are not in the same tempature group																				
13	AI-XC	20131119122054	500	500	W			M	819120	7	10604803	Y	46793	I am not sure																				
14	AI-XC	20131119122054	500	500	NR			F	819158	7	10604804	Y	46793	no becuase on a thermometer the temp in fahrenheit is not 30 dgress more than it would be in celsius . it would be more like 5 or 10 degress more in fahrenheit so the eqauation would tyhen be f=1.8c+5 or 10.																				
15	AI-XC	20131119122054	500	500	B	Y	N	F	819234	7	10604805	Y	46793	no bcause it doesnt work like that.																				
16	AI-XC	20131119122054	500	500	W	N	N	M	819258	7	10604806	Y	46793	yes because 1.8C is equal to 9/5C so your using the same meathod so yes.																				
17	AI-XC	20131119122054	500	500	NR			M	819290	7	10604807	Y	46793	Autumn wants the ...																				
18	AI-XC	20131119122054	500	500	W	Y		F	819381	7	10604808	Y	46793	i dont know																				
19	AI-XC	20131119122054	500	500	W			M	819382	7	10604809	Y	46793	no i dont even know what you are asking																				
20	AI-XC	20131119122054	500	500	NR			F	819513	7	10604810	Y	46793	yes because you can easily do 1.8 times c plus 32																				
21	AI-XC	20131119122054	500	500	NR			F	822153	7	10604811	Y	46793	Yes, because 9 divided by 5 is 1.8 so you could use that number and it would be easier.																				
22	AI-XC	20131119122054	500	500	NR			F	822468	7	10604812	Y	46793	Yes because 9/5= 1 4/5+ 1.8 or 180% and you are still keeping the second number the same. In conclusion, yes it will work just the same as before.																				
23	AI-XC	20131119122054	500	500	NR	N	N	F	823223	7	10604813	Y	46793	no , because it wont work accurately																				
24	AI-XC	20131119122054	500	500	B	N	N	M	823228	7	10604814	Y	46793	Q4																				
25	AI-XC	20131119122054	500	500	NR			M	823861	7	10604815	Y	46793	yes because it is accurately																				
26	AI-XC	20131119122054	500	500	W	Y	N	M	823908	7	10604816	Y	46793	yes because f=1.8c + 32 anyways																				
27	AI-XC	20131119122054	500	500	NR			F	824142	7	10604817	Y	46793	No, because 1.8C dosn't equal the right amount for the tempeture to be positive.																				
28	AI-XC	20131119122054	500	500	W	N	N	M	824265	7	10604818	Y	46793	Yes because fractions can be converted into decimals.																				
29	AI-XC	20131119122054	500	500	B	N	N	M	827657	7	10604819	Y	46793	45																				
30	AI-XC	20131119122054	500	500	W	N	N	F	827864	7	10604820	Y	46793	yes, because 1.8 is 9/5 in decimal form																				
31	AI-XC	20131119122054	500	500	W	N	N	F	828917	7	10604821	Y	46793	no because 32 does not have a given temperatre																				
32	AI-XC	20131119122054	500	500	H	N	N	F	830990	7	10604822	Y	46793	Yes, because if u divide 9 over 5 u will get 1.8.																				
33	AI-XC	20131119122054	500	500	H	N	Y	M	832606	7	10604823	Y	46793	45621																				
34	AI-XC	20131119122054	500	500	B	N	N	F	834189	7	10604824	Y	46793	987																				
35	AI-XC	20131119122054	500	500	H	N	N	M	835177	7	10604825	Y	46793	it isnt because f is more degrees that c																				
36	AI-XC	20131119122054	500	500	H	N	N	M	837985	7	10604826	Y	46793	yes because they just changed 9/5 into 1.8																				
37	AI-XC	20131119122054	500	500	H	N	N	F	838263	7	10604827	Y	46793	i think it can because it is fahrenheit & celcius																				
38	AI-XC	20131119122054	500	500	B	N	N	M	838423	7	10604828	Y	46793	yes																				
39	AI-XC	20131119122054	500	500	H	N	N	F	838774	7	10604829	Y	46793	Yes, because you can subtract 32 from both sides.																				
40	AI-XC	20131119122054	500	500	H	N	N	M	839774	7	10604830	Y	46793	YES																				
41	AI-XC	20131119122054	500	500	W			M	839785	7	10604831	Y	46793	eep																				
