"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
0,"AI-XC",20131119122054,500,500,"W","Y","N","M",708980,8,10602802,"Y",48558,"bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,"AI-XC",20131119122054,500,500,"NR","","","F",709124,8,10602806,"Y",48558,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"AI-XC",20131119122054,500,500,"W","N","N","M",709153,8,10602811,"Y",48558,"skate board",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3,"AI-XC",20131119122054,500,500,"B","N","","F",709291,8,10602814,"Y",48558,"skateboard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4,"AI-XC",20131119122054,500,500,"W","N","N","F",709319,8,10602819,"Y",48558,"Skateboard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"AI-XC",20131119122054,500,500,"B","Y","","F",709362,8,10602822,"Y",48558,"skateboard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
6,"AI-XC",20131119122054,500,500,"NR","N","N","M",709483,8,10602826,"Y",48558,"fcbbhdjbjbfjbj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7,"AI-XC",20131119122054,500,500,"NR","","","F",709626,8,10602829,"Y",48558,"Skateboard because it's only $2.00 an hour and 10 dollars for the helmet/pads a day.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8,"AI-XC",20131119122054,500,500,"B","N","N","F",709639,8,10602833,"Y",48558,"the students should rent the bike.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
9,"AI-XC",20131119122054,500,500,"W","N","N","M",709719,8,10602837,"Y",48558,"bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10,"AI-XC",20131119122054,500,500,"NR","","","F",709881,8,10602840,"Y",48558,"The bike because that's cheaper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
11,"AI-XC",20131119122054,500,500,"I","N","N","M",710017,8,10602843,"Y",48558,"bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
12,"AI-XC",20131119122054,500,500,"NR","","","F",710144,8,10602847,"Y",48558,"They should rent the bikes because they are riding for less time and if they come back again they might ride longer and they need to go ahead and get biking out the way.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937182103567321
13,"AI-XC",20131119122054,500,500,"NR","","","M",710185,8,10602851,"Y",48558,"They should rent the bike because if they rent the skateboard they have to get the pads and stuff to and they wont be riding all day but if they get the bike and the helmet they come out cheaper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654975817160391
14,"AI-XC",20131119122054,500,500,"NR","","","F",710479,8,10602854,"Y",48558,"They should rent the bikes, becuase when you rent them for less than five hours they are cheaper than the skateboards.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672517611193911
15,"AI-XC",20131119122054,500,500,"NR","","","M",710639,8,10602858,"Y",48558,"skateboard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16,"AI-XC",20131119122054,500,500,"B","Y","N","M",710997,8,10602862,"Y",48558,"I think the students with the helmets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0529020332375555
17,"AI-XC",20131119122054,500,500,"B","","","M",711046,8,10602867,"Y",48558,"students who are planning on riding less than five hours should rent the bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18,"AI-XC",20131119122054,500,500,"NR","","","M",711097,8,10602871,"Y",48558,"the skateboard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19,"AI-XC",20131119122054,500,500,"W","Y","N","F",711247,8,10602875,"Y",48558,"bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20,"AI-XC",20131119122054,500,500,"B","N","N","M",711414,8,10602878,"Y",48558,"A bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995267694461064
21,"AI-XC",20131119122054,500,500,"NR","N","N","F",711598,8,10602881,"Y",48558,"They should ride a bike because although it cost 3 dollers per hour, the helment cost less than a skateboard. Which makes it cheaper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696437217873271
22,"AI-XC",20131119122054,500,500,"NR","","","M",711906,8,10602882,"Y",48558,"it wouldnt matter which one the student choose because both of them are the same price of $20.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23,"AI-XC",20131119122054,500,500,"W","N","N","F",712392,8,10602883,"Y",48558,"Bikes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
24,"AI-XC",20131119122054,500,500,"B","N","","F",712866,8,10602886,"Y",48558,"skate board",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25,"AI-XC",20131119122054,500,500,"W","","","M",713617,8,10602889,"Y",48558,"Bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
26,"AI-XC",20131119122054,500,500,"I","N","N","M",714356,8,10602892,"Y",48558,"Renting bikes is the cheapest under 5 hours",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9851574947112
27,"AI-XC",20131119122054,500,500,"H","","","M",714465,8,10602895,"Y",48558,"The students should rent the skateboards if they are planning to ride less than five hours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
28,"AI-XC",20131119122054,500,500,"NR","N","N","F",714570,8,10602900,"Y",48558,"The student should rent the bike and its helmet because its cheaper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
29,"AI-XC",20131119122054,500,500,"H","","","F",714721,8,10602903,"Y",48558,"If the students are planing to ride less the five hours then they should rent the skateboard.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30,"AI-XC",20131119122054,500,500,"W","N","N","M",714772,8,10602907,"Y",48558,".65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31,"AI-XC",20131119122054,500,500,"W","N","N","M",714891,8,10602911,"Y",48558,"i would buy the bikes bc u can just as much fun and its cheaper by $4.00 dollars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929865907535276
32,"AI-XC",20131119122054,500,500,"W","N","N","M",715412,8,10602914,"Y",48558,"Bike rental th per day cost is less and that gives it the advantage in this case",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
33,"AI-XC",20131119122054,500,500,"W","N","N","F",715706,8,10602918,"Y",48558,"bike. it is less costly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
34,"AI-XC",20131119122054,500,500,"W","Y","N","M",716029,8,10602921,"Y",48558,"$3.00 per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213564803430725
35,"AI-XC",20131119122054,500,500,"W","Y","N","M",716953,8,10602925,"Y",48558,"skateboard rental becuase its cheaper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,"AI-XC",20131119122054,500,500,"W","N","N","F",717053,8,10602929,"Y",48558,"they should rent the skateboards if they are riding less than 5 hours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,"AI-XC",20131119122054,500,500,"W","N","N","F",717911,8,10602932,"Y",48558,"bicyclke because it woud save you a dollar to ride the bicycle then the skateboards.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431590847471159
38,"AI-XC",20131119122054,500,500,"W","N","N","M",717944,8,10602935,"Y",48558,"bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
39,"AI-XC",20131119122054,500,500,"W","N","Y","M",718000,8,10602940,"Y",48558,"the bike and skateboard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162312407020973
40,"AI-XC",20131119122054,500,500,"B","","","M",718934,8,10602944,"Y",48558,"bike and helmet but its cheeper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9995534474417
41,"AI-XC",20131119122054,500,500,"H","N","Y","M",719066,8,10602948,"Y",48558,"they should pay around 20$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
42,"AI-XC",20131119122054,500,500,"W","N","N","M",720054,8,10602952,"Y",48558,"SKATEBOARD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
43,"AI-XC",20131119122054,500,500,"W","","","M",720606,8,10602955,"Y",48558,"skateboard cayse the coast hourly is 2. dollars the other coast is 3. per hour.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187893412207915
44,"AI-XC",20131119122054,500,500,"2","N","N","F",722542,8,10602959,"Y",48558,"The bike rental because it would only be $20 instead of more money for the skateboard rental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602579878453637
45,"AI-XC",20131119122054,500,500,"W","N","N","F",723213,8,10602962,"Y",48558,"If you are riding less than five hours then you should choose the bike because rentals for four hours including the helmet would cost you $17.00. If you choose to rent the skateboard for four hours including the pads and helmet it would cost you $18.00.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875928349964084
46,"AI-XC",20131119122054,500,500,"A","N","N","M",724383,8,10602965,"Y",48558,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
