"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
0,"AI-XC",20131119122107,1000,1000,"A","N","N","M",361255,8,10628167,"Y",46517,"""The word """"insisted"""" reveals that Millicent is kind of scared and nervous about high school.  """"On my first day of high school, my grandparents, parents, and the press insisted on tagging along""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"AI-XC",20131119122107,1000,1000,"H","N","Y","M",361271,8,10628168,"Y",46517,"insisted means to do it right away. to do something you want to do very quick.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"AI-XC",20131119122107,1000,1000,"H","N","N","F",361286,8,10628169,"Y",46517,"She wanted to be a big girl and go to school by herself but they wanted to go with her and make sure she was okay. Millicent didn' t want them to come but they did anyways.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.438653417253
3,"AI-XC",20131119122107,1000,1000,"W","Y","N","M",361433,8,10628170,"Y",46517,"she didnt want them too but they wanter to so they did",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986937078351356
4,"AI-XC",20131119122107,1000,1000,"NR","N","Y","M",361456,8,10628171,"Y",46517,"that she is inteligent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0276706747172447
5,"AI-XC",20131119122107,1000,1000,"H","N","Y","F",361694,8,10628172,"Y",46517,"She didn't want to stand out, and having all those other people around her was really awkward. Even though she had no choice but to let them come, she had them walk four paces behind her. She was probably hoping people would think that they weren't with Millicent.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3432999234655
6,"AI-XC",20131119122107,1000,1000,"NR","","","F",361740,8,10628173,"Y",46517,"They thought that they had to go along, even though she had asked them not to.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183272309951458
7,"AI-XC",20131119122107,1000,1000,"NR","","","M",361816,8,10628174,"Y",46517,"She has a weak state of mind and caves in easy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8,"AI-XC",20131119122107,1000,1000,"H","","","M",361887,8,10628175,"Y",46517,"the word insisted means they begged to come along",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9,"AI-XC",20131119122107,1000,1000,"NR","","","F",362034,8,10628176,"Y",46517,"""Insisted means they would not give up, and demanded to come along. """"I made them walk four paces behind me.""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590448313116182
10,"AI-XC",20131119122107,1000,1000,"H","N","N","M",362100,8,10628177,"Y",46517,"she doesnt want them to go because its her first day of high school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09834617416159
11,"AI-XC",20131119122107,1000,1000,"W","N","N","M",362131,8,10628178,"Y",46517,"They dident want to tag along.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12,"AI-XC",20131119122107,1000,1000,"H","Y","Y","F",362173,8,10628179,"Y",46517,"Millicent had to go to a high school he didnt want to go but he had to go for the best.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179836045481504
13,"AI-XC",20131119122107,1000,1000,"A","N","N","F",362199,8,10628180,"Y",46517,"Her grandparents wanted to go with her to class. She was shy and she didn't know waht to do.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0400789114037782
14,"AI-XC",20131119122107,1000,1000,"W","N","N","M",362210,8,10628181,"Y",46517,"""Millicent's use of the word """"insisted"""" means that Millicent did want them to come with her.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06565615247605
15,"AI-XC",20131119122107,1000,1000,"B","N","N","M",362267,8,10628182,"Y",46517,"The word insisted was used in a way of them joining in without permission.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239453313036325
16,"AI-XC",20131119122107,1000,1000,"H","N","N","F",362341,8,10628183,"Y",46517,"Millicent probably didn't want to go but since her grandparennts insited she dint not want to be rude by not going.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498925355714945
17,"AI-XC",20131119122107,1000,1000,"W","N","N","F",362375,8,10628184,"Y",46517,"Starting high school, Millicent felt that she was independent enough to go alone but her family came along anyways.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759503274948682
18,"AI-XC",20131119122107,1000,1000,"W","N","Y","M",362511,8,10628185,"Y",46517,"it means they came with her to school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19,"AI-XC",20131119122107,1000,1000,"H","N","N","F",362513,8,10628186,"Y",46517,"The word 'insisted' means her grandparents, parants, and the press are very impresed on how an eight year old  elementary short girl is now almost graduating from high school. Millicent describes how they are always following her and that even she came out in the news.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216769105312228
20,"AI-XC",20131119122107,1000,1000,"H","N","N","M",362519,8,10628187,"Y",46517,"""By using """"insisted"""", it shows that she is fiercely independent and belives she can handle high school.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123307039149724
21,"AI-XC",20131119122107,1000,1000,"NR","","","F",362914,8,10628188,"Y",46517,"Well since she was the new student and different her parents wanted to be able to see her first day of high school.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166625015059744
