"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
0,"AI-XC",20131119122054,500,500,"B","","","F",707877,11,10587304,"Y",49790,"how much bacteria in days after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146767042294953
1,"AI-XC",20131119122054,500,500,"B","","","F",708123,11,10587313,"Y",49790,"Antibiotic added.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115645201968491
2,"AI-XC",20131119122054,500,500,"W","N","N","M",715413,11,10587319,"Y",49790,"variable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112449245109898
3,"AI-XC",20131119122054,500,500,"W","N","N","M",715414,11,10587373,"Y",49790,"the number N represents the starting amount of bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4,"AI-XC",20131119122054,500,500,"W","N","N","M",715847,11,10587379,"Y",49790,"bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128935140173546
5,"AI-XC",20131119122054,500,500,"B","N","N","M",717220,11,10587424,"Y",49790,"z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125409478798012
6,"AI-XC",20131119122054,500,500,"W","N","N","F",717440,11,10587429,"Y",49790,"N equals the rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117875415803564
7,"AI-XC",20131119122054,500,500,"NR","","","F",717978,11,10587434,"Y",49790,"the bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144954413202682
8,"AI-XC",20131119122054,500,500,"NR","","","M",718021,11,10587469,"Y",49790,"number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115221139328985
9,"AI-XC",20131119122054,500,500,"B","","","M",718295,11,10587478,"Y",49790,"number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115221139328985
10,"AI-XC",20131119122054,500,500,"NR","","","F",718908,11,10587524,"Y",49790,"Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121505195613653
11,"AI-XC",20131119122054,500,500,"NR","","","M",718923,11,10587528,"Y",49790,"N=rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122639921279423
12,"AI-XC",20131119122054,500,500,"W","N","","F",719449,11,10587534,"Y",49790,"Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121505195613653
13,"AI-XC",20131119122054,500,500,"W","N","","F",719747,11,10587582,"Y",49790,"How many bacteria is started out in it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874833188088535
14,"AI-XC",20131119122054,500,500,"W","N","","M",720006,11,10587585,"Y",49790,"rate that it multiplies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157132813512147
15,"AI-XC",20131119122054,500,500,"B","","","F",720126,11,10587588,"Y",49790,"NUMBER OF POPULATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137945768038088
16,"AI-XC",20131119122054,500,500,"H","N","","M",720176,11,10587590,"Y",49790,"starting number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243443406685827
17,"AI-XC",20131119122054,500,500,"W","N","","F",721277,11,10587593,"Y",49790,"If P represents the bacteria population, and T is the time, represented in days, N must be a variable, which is however many the certain bacteria multiplies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22084522790959
18,"AI-XC",20131119122054,500,500,"W","N","N","M",721904,11,10587596,"Y",49790,"The missing number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107805727617795
19,"AI-XC",20131119122054,500,500,"W","N","N","F",723537,11,10587599,"Y",49790,"A constant that is specific to that equation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153966126596911
20,"AI-XC",20131119122054,500,500,"A","N","N","F",723759,11,10587647,"Y",49790,"N represents the number of the bacteria that is being multiplied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184287834365398
21,"AI-XC",20131119122054,500,500,"W","N","N","M",723762,11,10587653,"Y",49790,"N represents the antibiotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105239287141221
22,"AI-XC",20131119122054,500,500,"W","N","N","M",723763,11,10587691,"Y",49790,"the rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121128948892275
23,"AI-XC",20131119122054,500,500,"W","","","F",727290,11,10587741,"Y",49790,"The number of bacteria you start with.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
24,"AI-XC",20131119122054,500,500,"NR","","","F",727392,11,10587743,"Y",49790,"N represents the antibiotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105239287141221
25,"AI-XC",20131119122054,500,500,"B","N","N","F",728207,11,10587746,"Y",49790,"(1.1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121010161551088
26,"AI-XC",20131119122054,500,500,"H","N","Y","M",728612,11,10587751,"Y",49790,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121010161551088
27,"AI-XC",20131119122054,500,500,"NR","","","M",729383,11,10587757,"Y",49790,"rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121505195613653
28,"AI-XC",20131119122054,500,500,"H","","","F",730486,11,10587802,"Y",49790,"The number of rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136119681654031
29,"AI-XC",20131119122054,500,500,"W","N","N","M",730601,11,10587805,"Y",49790,"the initial bacteria population",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
30,"AI-XC",20131119122054,500,500,"2","N","N","F",731074,11,10587810,"Y",49790,"number of bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151981796836251
31,"AI-XC",20131119122054,500,500,"W","N","N","F",731075,11,10587815,"Y",49790,"the rate bacteria multiplies by",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127300064031642
32,"AI-XC",20131119122054,500,500,"NR","","","M",731301,11,10587863,"Y",49790,"number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115221139328985
33,"AI-XC",20131119122054,500,500,"W","N","N","F",732623,11,10587868,"Y",49790,"number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115221139328985
34,"AI-XC",20131119122054,500,500,"W","N","N","M",734973,11,10587872,"Y",49790,"bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128935140173546
35,"AI-XC",20131119122054,500,500,"W","N","N","M",734974,11,10587878,"Y",49790,"N represents the rate at which a certain bacteria multiplies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151995686942559
36,"AI-XC",20131119122054,500,500,"A","N","N","M",735614,11,10587930,"Y",49790,"N represents the amount of bacteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158141592821931
37,"AI-XC",20131119122054,500,500,"H","","","M",736046,11,10587936,"Y",49790,"amount of antibiotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156700752934443
38,"AI-XC",20131119122054,500,500,"NR","N","","F",736341,11,10587985,"Y",49790,"initial number of bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
39,"AI-XC",20131119122054,500,500,"H","N","Y","M",737314,11,10587989,"Y",49790,"N represents how fast its mutiplying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140429807755223
40,"AI-XC",20131119122054,500,500,"W","N","N","M",737315,11,10588033,"Y",49790,"The temperature",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112271558829166
41,"AI-XC",20131119122054,500,500,"H","N","N","M",737319,11,10588040,"Y",49790,"n represents the rate of bacteria growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151564324059352
42,"AI-XC",20131119122054,500,500,"W","N","N","F",737361,11,10588087,"Y",49790,"antibiotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127275695945767
43,"AI-XC",20131119122054,500,500,"W","N","N","M",737369,11,10588092,"Y",49790,"N represents the original amount of bacteria that was given at the beginning of the study. P(t) will be divided by the N that was originally there.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988860756125605
44,"AI-XC",20131119122054,500,500,"W","","","F",737565,11,10588097,"Y",49790,"the original amount of bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
45,"AI-XC",20131119122054,500,500,"A","N","Y","M",738111,11,10588148,"Y",49790,"I don't know. Thanks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123986647740532
46,"AI-XC",20131119122054,500,500,"A","N","Y","F",738121,11,10588160,"Y",49790,"The type of bacteria11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138452675457912
47,"AI-XC",20131119122054,500,500,"W","N","N","M",738875,11,10588222,"Y",49790,"how many backteria on day 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132816482797491
48,"AI-XC",20131119122054,500,500,"W","N","N","M",740187,11,10588226,"Y",49790,"Starting ammount",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260890902367765
49,"AI-XC",20131119122054,500,500,"W","N","N","M",740188,11,10588233,"Y",49790,"Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121505195613653
50,"AI-XC",20131119122054,500,500,"H","N","N","F",740565,11,10588292,"Y",49790,"Antiniotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144074285914142
51,"AI-XC",20131119122054,500,500,"A","N","N","M",740792,11,10588300,"Y",49790,"the reduction rate of the bacteria population",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131265270908464
52,"AI-XC",20131119122054,500,500,"H","N","N","F",741190,11,10588361,"Y",49790,"Number of days that the antiibiotic have been placed in the bacteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151622929328575
53,"AI-XC",20131119122054,500,500,"W","N","N","M",741280,11,10588363,"Y",49790,"the amount it multipys by",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150068264054067
54,"AI-XC",20131119122054,500,500,"W","N","N","F",741352,11,10588367,"Y",49790,"How the bacteria has numbered.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104900780259715
55,"AI-XC",20131119122054,500,500,"H","N","N","M",742392,11,10588373,"Y",49790,"The original number of bacteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56,"AI-XC",20131119122054,500,500,"W","N","N","F",742444,11,10588379,"Y",49790,"the rate it's reduced, i guess",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130458925989769
57,"AI-XC",20131119122054,500,500,"H","N","Y","F",742462,11,10588435,"Y",49790,"the number at which the bacteria is multiplying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165604493817586
58,"AI-XC",20131119122054,500,500,"H","N","Y","F",742937,11,10588491,"Y",49790,"the letter N represents the number of bacterias in a population.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23438332984171
59,"AI-XC",20131119122054,500,500,"H","N","N","F",743246,11,10588499,"Y",49790,"The number of bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151573931099226
60,"AI-XC",20131119122054,500,500,"H","Y","N","F",743457,11,10588561,"Y",49790,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121010161551088
61,"AI-XC",20131119122054,500,500,"W","N","N","F",743680,11,10588563,"Y",49790,"The number of bacteria in a sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225493024096457
62,"AI-XC",20131119122054,500,500,"B","N","N","M",743842,11,10589399,"Y",49790,"Multiplying Rate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143102989370554
