"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
0,"AI-XC",20131119122054,500,500,"A","N","Y","M",368024,5,10604852,"Y",50932,"It is foggy and kinda dark.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338669100128472
1,"AI-XC",20131119122054,500,500,"B","","","M",369729,5,10604853,"Y",50932,"confusing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"AI-XC",20131119122054,500,500,"W","N","N","M",370145,5,10604854,"Y",50932,"In the begining he thinks of his town like a sad and not very fun place to be.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47180950084069
3,"AI-XC",20131119122054,500,500,"H","N","N","M",370283,5,10604855,"Y",50932,"he was wanting to leave havendal and when he noticed that in havendal there was beatiful nature around him and hs familly lived and he stared to think about havendall is your home.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06633528248266
4,"AI-XC",20131119122054,500,500,"H","Y","Y","M",371623,5,10604856,"Y",50932,"her atidude  was cranky becuse  she scremd at her mother  respeful  not ferry nis mto her to  her mom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215046507306243
5,"AI-XC",20131119122054,500,500,"NR","","","F",371743,5,10604857,"Y",50932,"I wouldnt have a attitude I wouldnt have been happy to see him and meet new friends and see my sisters and brothers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
6,"AI-XC",20131119122054,500,500,"B","","","M",372037,5,10604858,"Y",50932,"He was getting tired of Havendall because its so dreary.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955470391491605
7,"AI-XC",20131119122054,500,500,"W","N","N","F",372550,5,10604859,"Y",50932,"Karl Kristian's attitude at the beginning of the story was glum, because in the story it tells about Karl's routine. It said that when he went to his uncle's house on his trip it was foggy, so each day at supper Karl told his uncle that he thought it would be better if he moved down here to Udby. His uncle told him that his home is Havndal and he should stay there. For three nights after helping his uncle harvest he kept saying the same things and his uncle answered him the same. Finally the harvest was finished and it was time for the celebration. It was that night that Karl said he would prove himself that Udby is a better place. That morning his whole routine happened the same at his uncle's house then he started towards home and saw that there was fog here too. That is when he found out home is the best place to be.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
8,"AI-XC",20131119122054,500,500,"B","N","N","M",372767,5,10604860,"Y",50932,"He was mad because the days was like the same thing again and again.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998556296500377
9,"AI-XC",20131119122054,500,500,"W","N","N","M",373087,5,10604861,"Y",50932,"there attitude was ok",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
10,"AI-XC",20131119122054,500,500,"W","","N","M",373153,5,10604865,"Y",50932,"it's boring and cold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572315884458966
11,"AI-XC",20131119122054,500,500,"B","N","N","F",373276,5,10604871,"Y",50932,"He thinks its a bad place were he lives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787525940755482
12,"AI-XC",20131119122054,500,500,"I","N","N","M",373571,5,10604877,"Y",50932,"he saw how much better it is",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413820489130891
13,"AI-XC",20131119122054,500,500,"W","Y","N","M",373588,5,10604884,"Y",50932,"cold damp morning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14,"AI-XC",20131119122054,500,500,"W","N","N","M",373924,5,10604889,"Y",50932,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
15,"AI-XC",20131119122054,500,500,"B","N","N","F",374724,5,10604894,"Y",50932,"her attitude wasshe didn't know any thing but was she need it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16,"AI-XC",20131119122054,500,500,"H","N","Y","M",374784,5,10604900,"Y",50932,"They live at the same village with their uncle live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17,"AI-XC",20131119122054,500,500,"W","N","N","F",374865,5,10604906,"Y",50932,"Karl Kristain's attitude was nice and conifint voice to listen to it was strong and it was a nice not high or low piched .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410173955064862
18,"AI-XC",20131119122054,500,500,"H","N","Y","M",375007,5,10604911,"Y",50932,"fog and siod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19,"AI-XC",20131119122054,500,500,"H","N","Y","F",375698,5,10604916,"Y",50932,"Karl Kristian's attiude  was good because he wasn't having a bad attitude about the cold weather or anything else like that.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46612269352878
20,"AI-XC",20131119122054,500,500,"W","","","F",375753,5,10604921,"Y",50932,"he hates it because its dreary, foggy ,and cold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79989149517217
21,"AI-XC",20131119122054,500,500,"H","N","Y","M",375845,5,10604924,"Y",50932,"He did not like it that much.His reactions were negative.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1331409004022
22,"AI-XC",20131119122054,500,500,"H","N","N","F",376840,5,10604928,"Y",50932,"karl was cold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0856019901940445
23,"AI-XC",20131119122054,500,500,"H","N","Y","F",376930,5,10604931,"Y",50932,"It gets foggy and then it clears up a little. Its a good town and they have parties.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371531226474964
24,"AI-XC",20131119122054,500,500,"B","N","N","F",377458,5,10604933,"Y",50932,"At the beginning Karl didn't really like the town he lived in he thought that the birds never sang and there was always fog in the air.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84352530045739
25,"AI-XC",20131119122054,500,500,"NR","","","F",377692,5,10604937,"Y",50932,"In the Begining the town  he lives in sounds really dull. I think its dull because he says it's foggy and cold. Also, animals barley come out and animals are exiciting. Thats why I think the town in the beginnig of the story sounds boring.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88059740878221
26,"AI-XC",20131119122054,500,500,"B","","N","M",377949,5,10604940,"Y",50932,"he didant like it because of the fog and the stone floer that made him shiver.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60572449021375
27,"AI-XC",20131119122054,500,500,"H","N","N","F",378000,5,10604944,"Y",50932,"At first he thought that it wasn't fair that Udby wasn't foggy and Havndal was.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10636744089802
28,"AI-XC",20131119122054,500,500,"I","N","N","F",378238,5,10604948,"Y",50932,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29,"AI-XC",20131119122054,500,500,"W","","","M",378788,5,10604950,"Y",50932,"Karl didnt like it at the beginning because it was so nice at this uncles house.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17313077585954
30,"AI-XC",20131119122054,500,500,"W","","","M",378835,5,10604954,"Y",50932,"he doesnt like where he lives because all his friends and family live there",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42676797749133
31,"AI-XC",20131119122054,500,500,"W","N","N","F",378967,5,10604959,"Y",50932,"cold tired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
32,"AI-XC",20131119122054,500,500,"NR","","","M",379386,5,10604964,"Y",50932,"In the beginning of the story, Karl did not like his home as much as he liked his uncle's farm. He wanted to live at his uncles farm instead of his home. But when there was a celebration, Karl realized that he really did loves his real home more than his uncle's farm. This is how Karl felt in the beginning of the story and how his attitude changed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
33,"AI-XC",20131119122054,500,500,"H","N","Y","M",379590,5,10604968,"Y",50932,"karl woke in damp crispy moring he woke up got down his bed stepped on the cold ground he shivered then he went to eat breakfast and he was cold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746834090520322
34,"AI-XC",20131119122054,500,500,"B","N","N","M",380076,5,10604970,"Y",50932,"their attitude was very bad and not respectful.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521931121594834
35,"AI-XC",20131119122054,500,500,"W","N","N","F",380114,5,10604974,"Y",50932,"Karl's attitude about Havndal is that it is dreary, cold, and foggy. He thinks Udby is a better place to live.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
36,"AI-XC",20131119122054,500,500,"H","Y","N","F",380298,5,10604977,"Y",50932,"he did not like it he wanted to move but he relized theres no place like home.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
37,"AI-XC",20131119122054,500,500,"NR","","","F",380320,5,10604980,"Y",50932,"He shivered then went to breakefast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
