"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
0,"AI-XC",20131119122054,500,500,"2","N","N","F",748133,7,10604790,"Y",46793,"Yes,it can be equal to whatever the tempature is.How?Well,at first celsius is only cold tempature and fahrenheit is hot tempature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371069813299258
1,"AI-XC",20131119122054,500,500,"W","Y","","M",807586,7,10604791,"Y",46793,"because it should have 9 over 5 not 1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232000726439393
2,"AI-XC",20131119122054,500,500,"H","N","N","M",807622,7,10604792,"Y",46793,"Yes because 1.8 is equal to the fraction used in the temperature formula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596950621579247
3,"AI-XC",20131119122054,500,500,"A","","N","M",807812,7,10604793,"Y",46793,"No it can not be used to acurtlely convert temperatures because 9/5 does not equal 1.8.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102241656907823
4,"AI-XC",20131119122054,500,500,"W","","","F",807846,7,10604794,"Y",46793,"No because that might not always be right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"AI-XC",20131119122054,500,500,"W","N","N","F",808097,7,10604795,"Y",46793,"Yes, the equation F=1.8C + 32 can be used accurately because if you convert 9/5 into a decimal it is 1.8 so it would be accurate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92988539839379
6,"AI-XC",20131119122054,500,500,"W","N","N","F",817940,7,10604796,"Y",46793,"yes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7,"AI-XC",20131119122054,500,500,"H","N","N","F",818119,7,10604797,"Y",46793,"no beaus to convrt is to be use in a fraction not a decimal. and caelcius is below 30 degrees which is a negative result.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0555006538888115
8,"AI-XC",20131119122054,500,500,"NR","N","N","M",818211,7,10604798,"Y",46793,"Yes. 5/9 is the equivelant fraction to 1.8, so you would be able to use it in place of the fraction.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643325497814017
9,"AI-XC",20131119122054,500,500,"NR","N","N","F",818527,7,10604799,"Y",46793,"because 32 is freezing and 1.8 is the fahrenheit degrees.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0567015348464177
10,"AI-XC",20131119122054,500,500,"H","","","F",818583,7,10604800,"Y",46793,"no because it should equal -15 degrees fahrenheit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
