"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
0,"AI-XC",20131119122112,1000,1000,"H","N","N","M",362777,9,10635167,"Y",48247,"they where nice guest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05969796104899
1,"AI-XC",20131119122112,1000,1000,"B","","","M",362803,9,10635168,"Y",48247,"in the last pargragh it said everbody was geather around so they can see the fish.so i guess they are nice poeple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01917429394209
2,"AI-XC",20131119122112,1000,1000,"H","N","Y","M",362847,9,10635169,"Y",48247,"""alans family guest were Chinook people.  """"a first meal ceremony. its a ceremony held before any unting, fishing, or gathering can take place.""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3,"AI-XC",20131119122112,1000,1000,"H","N","N","M",362996,9,10635170,"Y",48247,"The guests seem to know more about Alan rather than Alan knowing them. The guests began to sing but Alan didnt know what they were saying but the meaning was clear to him: they were grateful for the fish.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211969369338279
4,"AI-XC",20131119122112,1000,1000,"W","N","N","F",363046,9,10635171,"Y",48247,"they are greatful and very good cooks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247872432602354
5,"AI-XC",20131119122112,1000,1000,"H","N","N","F",363348,9,10635172,"Y",48247,"""They are old fashioned and they seem to stick to the ways their ancestors did, also laid back but hard working. """"They brought out instruments and began to play a song Alan didnt understand the words but the meaning was clear""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24136417838962
6,"AI-XC",20131119122112,1000,1000,"W","N","N","F",363754,9,10635173,"Y",48247,"""Alan's family's guests honored the salmon of the river a lot and thought very highly of them. They liked to show """"gratitude to this fish for working so long and hard to make it up the stream so that all could benefit.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7,"AI-XC",20131119122112,1000,1000,"H","N","N","M",363861,9,10635174,"Y",48247,"""They all seemed joyful at the sight of the Chinook. The sentence is when it says """"...but the meaning was clear: gratitude to this fish for working so long and hard to make it up the stream so that all could benefit.""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885516204207995
8,"AI-XC",20131119122112,1000,1000,"H","N","N","M",364001,9,10635175,"Y",48247,"they were very nice because they remembered im from when he was little.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03136675133103
9,"AI-XC",20131119122112,1000,1000,"H","N","N","F",364035,9,10635176,"Y",48247,"""Alan's family's guest were very caring and comfortable people. They were also down to Earth and very connected with their Chinook roots: """"They brought out instruments and began to play a song."""" """"...People Alan didn't know but who seemed to know him just fine.""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41503723276267
